type,target,original_name,english_name,source_file,output_file,status
costume,tiles,Leather Pants,leather_pants,4790fdb8d4e34fe1a9e63a3df877f393.png,images\tiles\leather_pants_1.png,copied
costume,tiles,Enchanted Book,enchanted_book,6a4889f6d1f950ea1fc38cbfa421daef.png,images\tiles\enchanted_book_1.png,copied
costume,tiles,anvil,anvil,5856531ce2579a7de7b26d4a7fce1967.png,images\tiles\anvil_1.png,copied
costume,tiles,costume44,costume44,bfd84999adb41a80dd903e7b68fabd21.png,images\tiles\costume44_1.png,copied
costume,tiles,carrot,carrot,e0f86f44c8e5fd5b02f26a1f19ec6b0d.png,images\tiles\carrot_1.png,copied
costume,tiles,costume46,costume46,eac168a27fc05d068ea21b8fd42bc086.png,images\tiles\costume46_1.png,copied
costume,tiles,costume25,costume25,eca28eddf809dca2d4c5f307f01f5f24.png,images\tiles\costume25_1.png,copied
costume,tiles,costume45,costume45,757634fda78dde51e09c6f95951bdeed.png,images\tiles\costume45_1.png,copied
costume,tiles,costume47,costume47,d87879b0e338c3ac708c3bddfaac99b0.png,images\tiles\costume47_1.png,copied
costume,tiles,costume24,costume24,5aa9bae47fb8fe16d7e0eb2593f78313.png,images\tiles\costume24_1.png,copied
costume,tiles,Golden Apple,golden_apple,20109e864211b1e225b5c4780fa511c8.png,images\tiles\golden_apple_1.png,copied
costume,tiles,EDS,eds,350421fbceee761d2dd0a0671f79f9fc.png,images\tiles\eds_1.png,copied
costume,tiles,EDP,edp,a1ffe9ec1b950d80c0d50327cab22c7b.png,images\tiles\edp_1.png,copied
costume,tiles,EN Bow,en_bow,78d8404fcac685e0583afdcd2281382d.png,images\tiles\en_bow_1.png,copied
costume,tiles,EN Bow2,en_bow2,c9cb1a1ea13474b9ce85def53ff6cc1e.png,images\tiles\en_bow2_1.png,copied
costume,tiles,EN Bow3,en_bow3,c2df2a2b10946361c51dbb56472f9951.png,images\tiles\en_bow3_1.png,copied
costume,tiles,EN Bow4,en_bow4,e6be03cd3891da7c6c9a663def1912b1.png,images\tiles\en_bow4_1.png,copied
costume,tiles,vines2,vines2,723767bf328eafdc93593a81ea8e7926.png,images\tiles\vines2_3.png,copied
costume,tiles,vines,vines,1fecc1181cbfe31b683ab3bcf34a3953.png,images\tiles\vines_3.png,copied
costume,tiles,hopper2,hopper2,3cf51023a0ad9ffb4ad5a978dc844c09.png,images\tiles\hopper2_1.png,copied
costume,tiles,hopper,hopper,e4ecb6c55b7514e2f95277e0a535ac9b.png,images\tiles\hopper_1.png,copied
costume,tiles,redstone placed2,redstone_placed2,31c740079da7f2753e5da6c9f7587a6f.png,images\tiles\redstone_placed2_1.png,copied
costume,tiles,redstone placed,redstone_placed,cea5a0a2909d4ecb1e95e9f76aea2831.png,images\tiles\redstone_placed_1.png,copied
costume,tiles,iron nugget,iron_nugget,301f390f19e814b7228a83b56bc268af.png,images\tiles\iron_nugget_1.png,copied
costume,tiles,gold nugget,gold_nugget,f8521de2bd1d215ae5f0058c39322f82.png,images\tiles\gold_nugget_1.png,copied
costume,tiles,Gcarrot,gcarrot,beb7db7ebb66c8094abaa5c158e51574.png,images\tiles\gcarrot_1.png,copied
costume,tiles,Ngold ore,ngold_ore,16a30060bde163311fc8ede11bd66506.png,images\tiles\ngold_ore_1.png,copied
costume,tiles,quartz ore,quartz_ore,d0dc46d8c68c96b705a559c3a9027eb3.png,images\tiles\quartz_ore_1.png,copied
costume,tiles,quartz,quartz,0dec5355402f83e9f9f1a467763b86e2.png,images\tiles\quartz_1.png,copied
costume,tiles,quartz blcok,quartz_blcok,83531b7ad9b59b8f69be0e61ad81a277.png,images\tiles\quartz_blcok_1.png,copied
costume,tiles,Quartz pillar,quartz_pillar,8127bf93c20e40e5a223fe2c9e5ba852.png,images\tiles\quartz_pillar_1.png,copied
costume,tiles,Blackstone,blackstone,61452f0c38407e0af1b4c12a7c7f7efb.png,images\tiles\blackstone_1.png,copied
costume,tiles,Blackstone brick,blackstone_brick,7771e9af44efb42bf05ce7c412424780.png,images\tiles\blackstone_brick_1.png,copied
costume,tiles,Lantern,lantern,f678cbe3b3611a094e35ec0b3574b747.png,images\tiles\lantern_1.png,copied
costume,tiles,chain,chain,8d99d004a5455f738f3009862a968701.png,images\tiles\chain_1.png,copied
costume,tiles,chain2,chain2,a299bb4fb7af1ff750fc97be0ef03d84.png,images\tiles\chain2_1.png,copied
costume,tiles,ancient debris,ancient_debris,07eae8c58eaeb8364ed33ef9be90a102.png,images\tiles\ancient_debris_1.png,copied
costume,tiles,random air idk,random_air_idk,9115898b862ab0a8942d3447e38bf7f9.png,images\tiles\random_air_idk_1.png,copied
costume,tiles,melonslice,melonslice,d622eb847f2eff9c8d4b32bb1aed06fe.png,images\tiles\melonslice_1.png,copied
costume,tiles,melon,melon,547c812847517adfc48a86cb6a1405fe.png,images\tiles\melon_1.png,copied
costume,tiles,rabbit meat,rabbit_meat,33db8e0324f1970bbfd0dc1a7eadd8f6.png,images\tiles\rabbit_meat_1.png,copied
costume,tiles,rabbit meat cooked,rabbit_meat_cooked,351c2ead5d9ffee6426ea015951557ca.png,images\tiles\rabbit_meat_cooked_1.png,copied
costume,tiles,grass(in swamp),grassin_swamp,488f705a1d07e76ab32a961683f5001a.png,images\tiles\grassin_swamp_1.png,copied
costume,tiles,oakleaves(in swamp)2,oakleavesin_swamp2,add761d88485b09ac134fe6d9b1a509b.png,images\tiles\oakleavesin_swamp2_1.png,copied
costume,tiles,oakleaves(in swamp),oakleavesin_swamp,eef45bc7310a62ddd8829be2e99dcd5e.png,images\tiles\oakleavesin_swamp_1.png,copied
costume,tiles,vines (in swamp biome),vines_in_swamp_biome,df01154b59952f81d8bb02c429524c60.png,images\tiles\vines_in_swamp_biome_1.png,copied
costume,tiles,pumpkin pie,pumpkin_pie,94a74146a61aab7d30dfc9e9726ea45a.png,images\tiles\pumpkin_pie_1.png,copied
costume,tiles,rabbit spawn,rabbit_spawn,3112e396c5136f80c58a35ec88e8aa54.png,images\tiles\rabbit_spawn_1.png,copied
costume,tiles,grass(in desert),grassin_desert,eebadb355fdb64b8a2e9cae9f41a4d60.png,images\tiles\grassin_desert_1.png,copied
costume,tiles,quartz bricks,quartz_bricks,39c245057e289cf7d8f50090f95ff2f1.png,images\tiles\quartz_bricks_1.png,copied
costume,tiles,Cut sandstone,cut_sandstone,d39ea889c15970ebb85e485ecf003c31.png,images\tiles\cut_sandstone_1.png,copied
costume,tiles,redsand,redsand,e1178fda597a9d452ca34c9a3b53b21e.png,images\tiles\redsand_1.png,copied
costume,tiles,redsandstone,redsandstone,9e558a4b45b80d455b3c4c8104a33455.png,images\tiles\redsandstone_1.png,copied
costume,tiles,cutredsandstone,cutredsandstone,83fb43dae7ffa4ef73ec3a5a348ad112.png,images\tiles\cutredsandstone_1.png,copied
costume,tiles,Polished Blackstone,polished_blackstone,17e0184464fd97b3e9f1b0b72e4481d3.png,images\tiles\polished_blackstone_1.png,copied
costume,tiles,oak leaves(in forest)2,oak_leavesin_forest2,fca37d79e5ba7ed223636b6a022ed0e1.png,images\tiles\oak_leavesin_forest2_1.png,copied
costume,tiles,oak leaves(in forest),oak_leavesin_forest,e815021cc6a105aae2d63edf13f7a028.png,images\tiles\oak_leavesin_forest_1.png,copied
costume,tiles,forest apple,forest_apple,6a91efcc8c27b3b244fd461a1a836d40.png,images\tiles\forest_apple_1.png,copied
costume,tiles,normaloak,normaloak,d071bbb217a9d64faec84fa52ec1377d.png,images\tiles\normaloak_1.png,copied
costume,tiles,grass(insnow),grassinsnow,07cf02a9fc07d50c1176b0beb83e4135.png,images\tiles\grassinsnow_1.png,copied
costume,tiles,barrier,barrier,52934520935d30b363c8d1e0f2715426.png,images\tiles\barrier_1.png,copied
costume,tiles,granite,granite,037b37a0130250d359da87c1150e5c92.png,images\tiles\granite_1.png,copied
costume,tiles,diorite,diorite,f6e52ebceeb90097676ad25cd5e3500a.png,images\tiles\diorite_1.png,copied
costume,tiles,andesite,andesite,62725adea29a680f9391c98e893ee686.png,images\tiles\andesite_1.png,copied
costume,tiles,granite polished,granite_polished,88208177c025b3703e5c3b8f88b06d9f.png,images\tiles\granite_polished_1.png,copied
costume,tiles,diorite polished,diorite_polished,c8e42d3005f2eabf65995179d0da35b9.png,images\tiles\diorite_polished_1.png,copied
costume,tiles,andesite polished,andesite_polished,6ecf28cc1346ddeba32896c3407d5a4e.png,images\tiles\andesite_polished_1.png,copied
costume,tiles,dead bush,dead_bush,7186d0e9bb5dc70a4ae4a8bc0c505eaa.png,images\tiles\dead_bush_1.png,copied
costume,tiles,deadbush2,deadbush2,9306dafa7353592c451ee2bb2115d8af.png,images\tiles\deadbush2_1.png,copied
costume,tiles,allium,allium,611d44dc833e0108feb137c19e81aba3.png,images\tiles\allium_1.png,copied
costume,tiles,allium2,allium2,a47f3109333f218b365f428d3d26636d.png,images\tiles\allium2_1.png,copied
costume,tiles,cornflower,cornflower,f04b556a99be21aa8805969008ef677b.png,images\tiles\cornflower_1.png,copied
costume,tiles,corrnflower2,corrnflower2,cc53294a6f8c11837ebd45390d5b066d.png,images\tiles\corrnflower2_1.png,copied
costume,tiles,bamboo-stalk,bamboo-stalk,f81171278569146f79cf7678b68baf2f.png,images\tiles\bamboo-stalk_1.png,copied
costume,tiles,bambooo-stick,bambooo-stick,b6c42225a14be16efabe01f99101eadf.png,images\tiles\bambooo-stick_1.png,copied
costume,tiles,bamboo,bamboo,33f00212e726aa0c1c83ca87ebd50bda.png,images\tiles\bamboo_1.png,copied
costume,tiles,bamboo2,bamboo2,5d1ce60b83b50b9ad4d9c995fed78629.png,images\tiles\bamboo2_1.png,copied
costume,tiles,bamboo-shoot,bamboo-shoot,1c95e7fefe9b3f6a1d89cc9c84ed6408.png,images\tiles\bamboo-shoot_1.png,copied
costume,tiles,redstonelamp off,redstonelamp_off,84b4cf2aae06ef7acecc8b8784cdbda9.png,images\tiles\redstonelamp_off_1.png,copied
costume,tiles,redstonelamp on,redstonelamp_on,cf30e4f5ef9cd79836cf5c42896b87d4.png,images\tiles\redstonelamp_on_1.png,copied
costume,tiles,scaffolding2,scaffolding2,cce478dd53a85cfd26d5c501c744c673.png,images\tiles\scaffolding2_1.png,copied
costume,tiles,scaffolding,scaffolding,89f6353e17227b19f53473cfc52620ae.png,images\tiles\scaffolding_1.png,copied
costume,tiles,bamboo planks,bamboo_planks,78f90d4a086601e1a5da0382814a396c.png,images\tiles\bamboo_planks_1.png,copied
costume,tiles,DO stairs,do_stairs,deb7032240b34d76113279cffa31ca96.png,images\tiles\do_stairs_1.png,copied
costume,tiles,DO stairs2,do_stairs2,c97e59a076c8a377b1d8cc6f5e61fe74.png,images\tiles\do_stairs2_1.png,copied
costume,tiles,DO stairs4,do_stairs4,db43bd4b7d255d54d04f16fd5458dc0d.png,images\tiles\do_stairs4_1.png,copied
costume,tiles,costume35,costume35,0d3d792bd0a5f0f6c24f53a32ce25967.png,images\tiles\costume35_1.png,copied
costume,tiles,costume42,costume42,741502e0db0dddfb46dd29d45c6aa0e4.png,images\tiles\costume42_1.png,copied
costume,tiles,repeater13,repeater13,e329ee5b6d088ce30336f015b31ea0f3.png,images\tiles\repeater13_1.png,copied
costume,tiles,transmitter,transmitter,109de7ce10e8905928048f4e90840dc0.png,images\tiles\transmitter_1.png,copied
costume,tiles,bamboo stairs,bamboo_stairs,b444e1645cd73b413f5f3e02dec734d6.png,images\tiles\bamboo_stairs_1.png,copied
costume,tiles,bamboo stairs2,bamboo_stairs2,c914b253112b2cd52dc47551c28ee853.png,images\tiles\bamboo_stairs2_1.png,copied
costume,tiles,bamboo stairs3,bamboo_stairs3,03b181a8d933166d9a6b4e04655787bf.png,images\tiles\bamboo_stairs3_1.png,copied
costume,tiles,shears,shears,289bd7ab5f8f40b217f16e7a2a9db2d3.png,images\tiles\shears_1.png,copied
costume,tiles,lever,lever,df22811bf34e50a41cb6ef8e5dbb289b.png,images\tiles\lever_1.png,copied
costume,tiles,hanging sign2,hanging_sign2,d3d2a29e032a9814cd251c7bcb37a024.png,images\tiles\hanging_sign2_1.png,copied
costume,tiles,hanging sign,hanging_sign,e35e5eea9444e716fd77946fffe6d73e.png,images\tiles\hanging_sign_1.png,copied
costume,tiles,haning sign,haning_sign,96866777adab117c884c97ce1a58d3f2.png,images\tiles\haning_sign_1.png,copied
costume,tiles,costume43,costume43,31ca203ba9deac6334eb0d0878e807e2.png,images\tiles\costume43_1.png,copied
costume,tiles,Warped Nylium,warped_nylium,0fd99230d5ac4ccaf32b71425526ce99.png,images\tiles\warped_nylium_1.png,copied
costume,tiles,Warped Log,warped_log,ef8e3f13abcb6c1371bc0878fee7884b.png,images\tiles\warped_log_1.png,copied
costume,tiles,Warped Block,warped_block,4a776fd494fbd1e16a363626a190cd84.png,images\tiles\warped_block_1.png,copied
costume,tiles,Warped Mushroom2,warped_mushroom2,65a5af727dc3a62d5dd3b89bd46315a9.png,images\tiles\warped_mushroom2_1.png,copied
costume,tiles,Warped Mushroom,warped_mushroom,eb170b33b42ec1bdc518c2db51a1bff7.png,images\tiles\warped_mushroom_1.png,copied
costume,tiles,Shroomlight,shroomlight,f5d13c1ac9b62f1aa15ba56181571a39.png,images\tiles\shroomlight_1.png,copied
costume,tiles,Warped Mushroom4,warped_mushroom4,76df990448375b344ac4dac79465ec15.png,images\tiles\warped_mushroom4_1.png,copied
costume,tiles,Warped Mushroom3,warped_mushroom3,c62715d90dd955a78cedcca8b98e5b4b.png,images\tiles\warped_mushroom3_1.png,copied
costume,tiles,Warped planks,warped_planks,6258af73f622021a336d24f317f96d15.png,images\tiles\warped_planks_1.png,copied
costume,tiles,Warped planks4,warped_planks4,5ef2e9c6547a11b9ab0949bc113ae5ef.png,images\tiles\warped_planks4_1.png,copied
costume,tiles,Warped planks2,warped_planks2,9254328f5bce5fd3d908bcfd9ddb63f1.png,images\tiles\warped_planks2_1.png,copied
costume,tiles,Warped planks3,warped_planks3,9c8259fe35cc3e17d79f51869b716914.png,images\tiles\warped_planks3_1.png,copied
costume,tiles,wood acacia,wood_acacia,691c15c52e9a05be86fad26ea76898b0.png,images\tiles\wood_acacia_1.png,copied
costume,tiles,acacia leaves,acacia_leaves,f88ac117cd2a82336bb1998fa4a95f24.png,images\tiles\acacia_leaves_1.png,copied
costume,tiles,acacia leaves t,acacia_leaves_t,e2a7dc011402aef837fa021f34ff7ed9.png,images\tiles\acacia_leaves_t_1.png,copied
costume,tiles,acacia sapling,acacia_sapling,35d19c63ec8042cc0dad4edcb29e3764.png,images\tiles\acacia_sapling_1.png,copied
costume,tiles,acacia sapling2,acacia_sapling2,9a2e9fc7266b72f042be454df223c4dd.png,images\tiles\acacia_sapling2_1.png,copied
costume,tiles,G~tallgrass,gtallgrass,524278d98d857fd1fb9070ba37edbc8f.png,images\tiles\gtallgrass_1.png,copied
costume,tiles,D~tallgrass,dtallgrass,6671257d0f1e82722abf4f3bea52b8a0.png,images\tiles\dtallgrass_1.png,copied
costume,tiles,S~tallgrass,stallgrass,56187b562a4fe5c94e09644ce3c27cd5.png,images\tiles\stallgrass_1.png,copied
costume,tiles,W~tallgrass,wtallgrass,2def8243baf681682179bf4e3139041d.png,images\tiles\wtallgrass_1.png,copied
costume,tiles,planks acacia,planks_acacia,ad966f4bbb7a9a1b433672f43a8d4e6d.png,images\tiles\planks_acacia_1.png,copied
costume,tiles,stairs acacia,stairs_acacia,924b46ef2a2c08be549471401c3ca818.png,images\tiles\stairs_acacia_1.png,copied
costume,tiles,stairs acacia3,stairs_acacia3,74dc99cca6471e3ea79b56ec7dd6639c.png,images\tiles\stairs_acacia3_1.png,copied
costume,tiles,stairs acacia2,stairs_acacia2,d663cc45d7926d6c95b4b11b506b53d5.png,images\tiles\stairs_acacia2_1.png,copied
costume,tiles,bamboo block,bamboo_block,a24bc2c5422ac193658570d7672a16cc.png,images\tiles\bamboo_block_1.png,copied
costume,tiles,berry bush,berry_bush,f51d8c971429191569e6d13a1b054165.png,images\tiles\berry_bush_1.png,copied
costume,tiles,berry bush2,berry_bush2,1ddfce68bd633515ab87d2b7d9193c1f.png,images\tiles\berry_bush2_1.png,copied
costume,tiles,berry bush3,berry_bush3,8e8ef2aa6e29d000a6e9070e4d13394e.png,images\tiles\berry_bush3_1.png,copied
costume,tiles,berry bush4,berry_bush4,b9ba22134b698eeeee131c8ff0eda32e.png,images\tiles\berry_bush4_1.png,copied
costume,tiles,??,unnamed,c446646a95cd43c36d25583fdaea3dbc.png,images\tiles\unnamed_3.png,copied
costume,tiles,oak leaves desert,oak_leaves_desert,ec72621d488234c6c58ff3025c1b361c.png,images\tiles\oak_leaves_desert_1.png,copied
costume,tiles,oak leaves desert2,oak_leaves_desert2,470606ded5dac912c31e08f406215ec8.png,images\tiles\oak_leaves_desert2_1.png,copied
costume,tiles,taiga grass,taiga_grass,76dfc8019fe46c0d25749abb1920c9d4.png,images\tiles\taiga_grass_1.png,copied
costume,tiles,taiga grass2,taiga_grass2,8210129f1b812d8a745eefcf4b5d7372.png,images\tiles\taiga_grass2_1.png,copied
costume,tiles,spawn camel,spawn_camel,c1cc3cc4c236b8237f06640e92f168c2.png,images\tiles\spawn_camel_1.png,copied
costume,tiles,kelp,kelp,42e28eac00702601148fab9cdba45998.png,images\tiles\kelp_1.png,copied
costume,tiles,kelp-item,kelp-item,05fc23f63c91fc1786e3feca9c0683f8.png,images\tiles\kelp-item_1.png,copied
costume,tiles,kelp-top,kelp-top,bfcbce3e86d85cafda2ac64a24eb4acb.png,images\tiles\kelp-top_1.png,copied
costume,tiles,dried kelp,dried_kelp,7e8d582391040af57f20f9e3405bc5f1.png,images\tiles\dried_kelp_1.png,copied
costume,tiles,kelp block,kelp_block,8abd695d667fe23ada76bdf8ea84a94d.png,images\tiles\kelp_block_1.png,copied
costume,tiles,basalt,basalt,242b2f50d6b337b06a2c6c1526d6863c.png,images\tiles\basalt_1.png,copied
costume,tiles,polished basalt,polished_basalt,9e68855756eea7680b3b5be8cec5e721.png,images\tiles\polished_basalt_1.png,copied
costume,tiles,mud,mud,033c41247b0cbfd3a96084d00e095daf.png,images\tiles\mud_1.png,copied
costume,tiles,mud packed,mud_packed,03bffe7e280879174a12d40aee0efbbe.png,images\tiles\mud_packed_1.png,copied
costume,tiles,mud bricks,mud_bricks,508bac01d0004aebca8771307d551deb.png,images\tiles\mud_bricks_1.png,copied
costume,tiles,bottle,bottle,06cc6985f286513c6dffcda6e0a8f415.png,images\tiles\bottle_1.png,copied
costume,tiles,water bottle,water_bottle,a361fb8c30135699c510201c69c3e051.png,images\tiles\water_bottle_1.png,copied
costume,tiles,soul torch3,soul_torch3,b4df5a2a85c1d44bd32ccfc770265c0b.png,images\tiles\soul_torch3_1.png,copied
costume,tiles,soul torch2,soul_torch2,e3ae8f4f07bde1b6116f5d2db19faf5b.png,images\tiles\soul_torch2_1.png,copied
costume,tiles,soul torch,soul_torch,0b666c269a4e8a8835f935f3b9058a65.png,images\tiles\soul_torch_1.png,copied
costume,tiles,soul lantern,soul_lantern,d5a5250c974148af5410d91e46a8f4d3.png,images\tiles\soul_lantern_1.png,copied
costume,tiles,composter,composter,5baa9abca13d5bfbe96c21c062faf02b.png,images\tiles\composter_1.png,copied
costume,tiles,E-D-Axe2,e-d-axe2,b75aef9d4ab8e08560f3d07c181612e0.png,images\tiles\e-d-axe2_1.png,copied
costume,tiles,E-D-Axe,e-d-axe,f04e4d3228a603fbda80fa8b5b374165.png,images\tiles\e-d-axe_1.png,copied
costume,tiles,E-D-Shovel,e-d-shovel,826917df88b6e5c21d79c3a66e14b09f.png,images\tiles\e-d-shovel_1.png,copied
costume,tiles,costume59,costume59,2737fbcc79876daaef407066d75f35ad.png,images\tiles\costume59_1.png,copied
costume,tiles,raw iron,raw_iron,8256f6f9e1a93cb49a3b2e249e89cf53.png,images\tiles\raw_iron_1.png,copied
costume,tiles,raw gold,raw_gold,297714d0a44120ea9a362cec5faded84.png,images\tiles\raw_gold_1.png,copied
costume,tiles,raw iron block,raw_iron_block,8f8dd1b53b51e45794504c0487c9b645.png,images\tiles\raw_iron_block_1.png,copied
costume,tiles,raw gold block,raw_gold_block,86df3c70b9ea203e7a1dd67c95384a6c.png,images\tiles\raw_gold_block_1.png,copied
costume,tiles,smoker,smoker,7f2cb1e5363a95c5bd0d0adbc832a815.png,images\tiles\smoker_1.png,copied
costume,tiles,smoker lit,smoker_lit,49eebb4b862fde4c3c4d7ff8d395b9d0.png,images\tiles\smoker_lit_1.png,copied
costume,tiles,piglin brute spawn,piglin_brute_spawn,5c9c2dd7abe1f26aec84300f059790e1.png,images\tiles\piglin_brute_spawn_1.png,copied
costume,tiles,smithing table,smithing_table,af463ddf714295b8b9fa93a16aa31f77.png,images\tiles\smithing_table_1.png,copied
costume,tiles,mosaic,mosaic,78d49eb599e53aca25a814ac781daafc.png,images\tiles\mosaic_1.png,copied
costume,tiles,dye light blue,dye_light_blue,ea934cf721e85840c74580898a7457ea.png,images\tiles\dye_light_blue_1.png,copied
costume,tiles,dye pink,dye_pink,68098181e5c6920577773b910c143a6e.png,images\tiles\dye_pink_1.png,copied
costume,tiles,dye lime,dye_lime,fd83bfcc5d7f90bb4d6b7c947acf5d02.png,images\tiles\dye_lime_1.png,copied
costume,tiles,dye gray,dye_gray,80bfd8fb54375dc4cf0237d58c263f83.png,images\tiles\dye_gray_1.png,copied
costume,tiles,dye black,dye_black,630b51f6d50e637bf1bcd35d528111f4.png,images\tiles\dye_black_1.png,copied
costume,tiles,dye white,dye_white,3d658b4c07c40a6f9f8e46c27765601f.png,images\tiles\dye_white_1.png,copied
costume,tiles,dye orange,dye_orange,77cf366453dc902c65bf7e10b7712d3a.png,images\tiles\dye_orange_1.png,copied
costume,tiles,dye brown,dye_brown,30f4a700c5983d2c9f8cc0a761d8e300.png,images\tiles\dye_brown_1.png,copied
costume,tiles,cookie,cookie,a629a8a039ba77ac35a7ad6b0afed1d1.png,images\tiles\cookie_1.png,copied
costume,tiles,cocoa beans,cocoa_beans,fdff613c47150ad839fcea6a5052aad4.png,images\tiles\cocoa_beans_1.png,copied
costume,tiles,coco1,coco1,fc8fe5e81966a9dff6c8636a1f6b0557.png,images\tiles\coco1_1.png,copied
costume,tiles,coco2,coco2,39fe0345fc4c9590f872582a96b287f7.png,images\tiles\coco2_1.png,copied
costume,tiles,coco6,coco6,00f478caaca448bb2739a47a82f94500.png,images\tiles\coco6_1.png,copied
costume,tiles,coco3,coco3,cc1798187da0ed3c9302d872d0beb83a.png,images\tiles\coco3_1.png,copied
costume,tiles,coco4,coco4,2cdf626d64103c638369bb125740e1d7.png,images\tiles\coco4_1.png,copied
costume,tiles,coco5,coco5,70817e9c1868bfdbba0c24cde34ebfdb.png,images\tiles\coco5_1.png,copied
costume,tiles,wool orange,wool_orange,072bf635f9f4269cbbc0f25f01e9b0b1.png,images\tiles\wool_orange_1.png,copied
costume,tiles,wool light blue,wool_light_blue,c877f0fa1ec7fdfb8eedffb563727fa4.png,images\tiles\wool_light_blue_1.png,copied
costume,tiles,wool yellow,wool_yellow,922aae7fda555f14a5dc060dd39b96a4.png,images\tiles\wool_yellow_1.png,copied
costume,tiles,wool lime,wool_lime,cfd2c2bb6b601c66d588931a47565384.png,images\tiles\wool_lime_1.png,copied
